region,price,year,manufacturer,model,condition,odometer,title_status,transmission,type,paint_color,state,lat,long
string,numeric,numeric,string,string,enum,numeric,enum,enum,enum,enum,enum,numeric,numeric
stockton,8288,2011,mazda,mazda3 i sport,good,121452,clean,automatic,sedan,silver,ca,38.610767,-121.422557
stockton,8988,2013,mazda,mazda3 i sport,good,115390,clean,automatic,sedan,white,ca,38.610767,-121.422557
stockton,7188,2010,mazda,mazda3 i touring,good,132574,clean,automatic,sedan,,ca,38.610767,-121.422557
stockton,11988,2010,mazda,mazda3 s sport,excellent,72984,,automatic,hatchback,,ca,37.963201,-122.509472
stockton,6999,2009,mazda,mazda3,,104932,clean,automatic,sedan,,ca,38.628015,-121.401179
stockton,5399,2010,mazda,mazda3 s sport,,134140,clean,automatic,hatchback,red,ca,37.797142,-121.230484
stockton,8499,2012,mazda,mazda3 i touring,,105622,clean,automatic,sedan,white,ca,37.797142,-121.230484
stockton,18488,2018,mazda,mazda3 4-door sport,excellent,20774,,automatic,sedan,,ca,37.963201,-122.509472
stockton,7499,2011,mazda,mazda3,,124034,clean,automatic,sedan,custom,ca,38.113072,-121.14903
stockton,15998,2017,mazda,3 grand touring,excellent,45683,salvage,automatic,hatchback,grey,ca,38.609627,-121.435028
stockton,5399,2010,mazda,mazda3 s sport,,134140,clean,automatic,hatchback,red,ca,37.797142,-121.230484
stockton,17590,2018,mazda,mazda3 touring sedan 4d,good,38426,clean,other,sedan,white,ca,33.779214,-84.411811
stockton,9999,2013,mazda,mazda3,excellent,99091,clean,automatic,sedan,white,ca,37.609783,-120.995406
stockton,8838,2012,mazda,mazda3 i grand touring,good,125167,clean,automatic,hatchback,silver,ca,38.610767,-121.422557
stockton,7499,2012,mazda,mazda3 i touring,,105622,clean,automatic,sedan,white,ca,37.797142,-121.230484
stockton,9495,2015,mazda,mazda3,,122400,clean,automatic,sedan,silver,ca,37.95868,-121.27473
stockton,22988,2020,mazda,mazda3 hatchback,excellent,4340,,automatic,hatchback,,ca,37.963201,-122.509472
stockton,11055,2013,mazda,mazda3 i grand touring,good,114610,clean,automatic,hatchback,,ca,38.610767,-121.422557
stockton,9999,2015,mazda,mazda3,,117231,clean,manual,sedan,silver,ca,37.961518,-121.273657
stockton,18988,2018,mazda,mazda3 4-door touring,excellent,35629,,automatic,sedan,,ca,37.963201,-122.509472
stockton,13500,2014,mazda,3,like new,60600,clean,automatic,sedan,grey,ca,37.7383,-121.4345
stockton,9495,2015,mazda,mazda3,,122400,clean,automatic,sedan,silver,ca,37.95868,-121.27473
stockton,5399,2010,mazda,mazda3 s sport,,134140,clean,manual,hatchback,red,ca,37.797142,-121.230484
stockton,18500,2013,mazda,mazda3,excellent,54261,clean,manual,sedan,,ca,38.608933,-121.430188
ventura county,6500,2012,mazda,3,good,127200,clean,manual,sedan,silver,ca,34.2788,-119.1651
ventura county,8999,2013,mazda,mazda3 i sv sedan 4d,excellent,90910,,manual,sedan,,ca,34.213401,-119.178039
ventura county,6500,2011,mazda,mazda3 i touring sedan,excellent,117856,,manual,sedan,,ca,34.213401,-119.178039
ventura county,18990,2016,mazda,mazda3 i grand touring,good,29588,clean,automatic,hatchback,blue,ca,33.779214,-84.411811
ventura county,8999,2013,mazda,mazda3 i sv sedan 4d,excellent,90910,,manual,sedan,,ca,34.213401,-119.178039
ventura county,14999,2016,mazda,mazda3,excellent,43634,clean,automatic,sedan,,ca,34.227125,-118.467977
ventura county,14999,2016,mazda,mazda3,excellent,32600,clean,automatic,sedan,,ca,34.227125,-118.467977
ventura county,6500,2011,mazda,mazda3 i touring sedan,excellent,117856,,manual,sedan,,ca,34.213401,-119.178039
ventura county,15990,2014,mazda,mazda3 i touring hatchback,good,28647,clean,other,hatchback,,ca,33.779214,-84.411811
ventura county,5900,2011,mazda,3,excellent,126152,clean,automatic,sedan,black,ca,34.2262,-118.447
ventura county,4995,2008,mazda,mazda3,,115138,clean,manual,sedan,,ca,34.18351,-118.90809
ventura county,6500,2011,mazda,mazda3 i touring sedan,excellent,117856,,manual,sedan,,ca,34.213401,-119.178039
ventura county,17990,2018,mazda,mazda3 sport hatchback 4d,good,24849,clean,other,hatchback,silver,ca,33.7865,-84.4454
ventura county,8995,2014,mazda,mazda3,excellent,105015,clean,manual,sedan,blue,ca,34.221258,-118.412317
ventura county,11988,2016,mazda,mazda3,excellent,89772,clean,automatic,sedan,grey,ca,34.221258,-118.412317
ventura county,5900,2011,mazda,3,excellent,126152,clean,automatic,sedan,black,ca,34.2262,-118.447
ventura county,6500,2011,mazda,mazda3 i touring sedan,excellent,117856,,manual,sedan,,ca,34.213401,-119.178039
ventura county,14990,2017,mazda,mazda3 touring hatchback,good,75436,clean,other,hatchback,blue,ca,33.7865,-84.4454
visalia-tulare,20990,2019,mazda,mazda3 preferred sedan 4d,good,6131,clean,other,sedan,white,ca,36.4,-119.38
yuba-sutter,17999,2013,mazda,mazda3,excellent,54261,clean,manual,sedan,,ca,38.608933,-121.430188
yuba-sutter,7499,2010,mazda,mazda3 i touring,excellent,152154,clean,automatic,sedan,,ca,39.123441,-121.61144
yuba-sutter,9988,2011,mazda,mazda3,,110940,clean,manual,hatchback,white,ca,38.739933,-121.290932
yuba-sutter,7499,2010,mazda,mazda3 i touring,excellent,152154,clean,automatic,sedan,,ca,39.123441,-121.61144
yuba-sutter,7499,2010,mazda,mazda3 i touring,excellent,152154,clean,automatic,sedan,,ca,39.123441,-121.61144
yuba-sutter,10495,2013,mazda,3,,92145,clean,automatic,hatchback,red,ca,38.655305,-120.953858
yuba-sutter,7499,2010,mazda,mazda3 i touring,excellent,152154,clean,automatic,sedan,,ca,39.123441,-121.61144
yuba-sutter,7499,2010,mazda,mazda3 i touring,excellent,152154,clean,automatic,sedan,,ca,39.123441,-121.61144
yuba-sutter,7499,2010,mazda,mazda3 i touring,excellent,152154,clean,automatic,sedan,,ca,39.123441,-121.61144
yuba-sutter,11988,2016,mazda,mazda3 - rear camera - blind spot assist - gas sav,excellent,,clean,automatic,sedan,black,ca,38.5892,-121.4057
yuba-sutter,7499,2010,mazda,mazda3 i touring,excellent,152154,clean,automatic,sedan,,ca,39.123441,-121.61144
yuba-sutter,11055,2013,mazda,mazda3 i grand touring,good,114610,clean,automatic,hatchback,,ca,38.610767,-121.422557
yuba-sutter,8838,2012,mazda,mazda3 i grand touring,good,125167,clean,automatic,hatchback,silver,ca,38.610767,-121.422557
yuba-sutter,7499,2010,mazda,mazda3 i touring,excellent,152154,clean,automatic,sedan,,ca,39.123441,-121.61144
yuba-sutter,8995,2013,mazda,3i sv,excellent,123687,clean,automatic,sedan,silver,ca,39.145315,-121.59608
yuba-sutter,12000,2016,mazda,mazda3,,104045,clean,automatic,sedan,black,ca,38.677824,-121.777154
yuba-sutter,11988,2016,mazda,mazda3 - rear camera - blind spot assist - gas sav,excellent,,clean,automatic,sedan,black,ca,38.5892,-121.4057
yuba-sutter,8988,2013,mazda,mazda3 i sport,good,115390,clean,automatic,sedan,white,ca,38.610767,-121.422557
yuba-sutter,8288,2011,mazda,mazda3 i sport,good,121452,clean,automatic,sedan,silver,ca,38.610767,-121.422557
yuba-sutter,7188,2010,mazda,mazda3 i touring,good,132574,clean,automatic,sedan,,ca,38.610767,-121.422557
yuba-sutter,11988,2016,mazda,mazda3 - rear camera - blind spot assist - gas sav,excellent,,clean,automatic,sedan,black,ca,38.5892,-121.4057
yuba-sutter,10495,2013,mazda,3,,92145,clean,automatic,hatchback,red,ca,38.655305,-120.953858
yuba-sutter,11988,2016,mazda,mazda3 - rear camera - blind spot assist - gas sav,excellent,,clean,automatic,sedan,black,ca,38.5892,-121.4057
boulder,14950,2016,mazda,3,excellent,58573,clean,manual,,,co,40.1559,-105.1624
boulder,17990,2016,mazda,mazda3 i touring sedan 4d,good,26661,clean,other,sedan,red,co,40.02104,-105.26465
boulder,14950,2016,mazda,3,excellent,58573,clean,manual,,,co,40.1559,-105.1624
colorado springs,9995,2016,mazda,mazda3 i sport,,29385,clean,automatic,sedan,blue,co,38.909638,-104.785056
colorado springs,17990,2016,mazda,mazda3 i touring sedan 4d,good,26661,clean,other,sedan,red,co,38.82108,-104.82311
colorado springs,9995,2016,mazda,mazda3 i sport,,29385,clean,automatic,sedan,blue,co,38.909638,-104.785056
colorado springs,5450,2011,mazda,mazda3,excellent,78374,rebuilt,automatic,hatchback,silver,co,39.66507,-104.98709
colorado springs,9995,2016,mazda,mazda3 i sport,,29385,clean,automatic,sedan,blue,co,38.909638,-104.785056
colorado springs,5900,2015,mazda,3,good,138000,clean,manual,sedan,,co,38.9189,-104.7045
denver,3500,2013,mazda,3,good,157000,clean,automatic,,,co,39.6111,-104.9532
denver,14337,2015,mazda,mazda3 i touring w/skyact,,83587,clean,manual,hatchback,,co,39.675975,-105.008636
denver,3700,2006,mazda,3,,158000,clean,manual,hatchback,grey,co,39.7665,-105.0204
denver,15952,2014,mazda,mazda3,,49452,clean,automatic,hatchback,custom,co,39.578815,-104.862418
denver,4998,2008,mazda,3,excellent,162000,clean,automatic,sedan,silver,co,39.6463,-105.0092
denver,9495,2012,mazda,mazda3,,54356,clean,manual,sedan,white,co,39.774,-105.0962
denver,8600,2010,mazda,3,good,127000,clean,manual,hatchback,grey,co,39.604375,-105.054016
denver,4900,2009,mazda,3 i touring,excellent,150400,clean,manual,sedan,silver,co,39.767719,-105.235264
denver,7400,2011,mazda,3,good,109787,clean,automatic,hatchback,,co,39.6463,-105.0092
denver,9499,2012,mazda,mazda3,,74059,clean,automatic,sedan,black,co,39.580309,-104.954917
denver,4998,2008,mazda,3,excellent,162000,clean,automatic,sedan,silver,co,39.6463,-105.0092
denver,18798,2018,mazda,mazda3,,16164,clean,automatic,hatchback,white,co,39.822719,-105.003969
denver,5000,2011,mazda,3,,130000,clean,automatic,,,co,39.71642,-105.011074
fort collins / north CO,3400,2006,mazda,3,,135562,clean,automatic,,,co,40.4109,-104.7541
fort collins / north CO,5800,2011,mazda,3i touring,excellent,113750,clean,automatic,sedan,red,co,40.5813,-105.1039
fort collins / north CO,17990,2016,mazda,mazda3 i touring sedan 4d,good,26661,clean,other,sedan,red,co,40.55,-105.06
fort collins / north CO,11995,2015,mazda,mazda3,,126845,clean,automatic,sedan,white,co,40.392756,-104.727851
fort collins / north CO,17200,2017,mazda,mazda3,like new,39899,clean,automatic,SUV,red,co,40.601103,-105.07663
fort collins / north CO,11999,2016,mazda,mazda3,,94036,clean,automatic,sedan,,co,40.182151,-105.102373
fort collins / north CO,11995,2016,mazda,mazda3,,118072,clean,automatic,sedan,white,co,40.392756,-104.727851
fort collins / north CO,6495,2010,mazda,3,good,141577,clean,automatic,,,co,40.151309,-105.103819
fort collins / north CO,15990,2015,mazda,mazda3 i sport sedan 4d,good,49215,clean,other,sedan,red,co,40.55,-105.06
pueblo,0,2011,mazda,mazda3,,78454,clean,automatic,,silver,co,38.300331,-104.613455
pueblo,0,2011,mazda,mazda3,,78454,clean,automatic,,silver,co,38.300331,-104.613455
western slope,8957,2015,mazda,mazda3,good,158219,clean,automatic,sedan,red,co,38.496514,-107.897279
western slope,14995,2017,mazda,mazda3 5-door touring auto,,77663,clean,automatic,sedan,black,co,39.081944,-108.588542
western slope,3500,2010,mazda,3,good,130000,salvage,automatic,sedan,silver,co,39.0157,-108.6129
eastern CT,9000,2014,mazda,3,excellent,97700,clean,manual,sedan,silver,ct,41.3572,-72.0579
eastern CT,5495,2013,mazda,mazda3,good,208000,clean,manual,sedan,red,ct,41.58507,-71.94037
hartford,19990,2018,mazda,mazda3 touring hatchback,good,14063,clean,other,hatchback,blue,ct,41.76,-72.68
hartford,1988,2009,mazda,mazda3,,213708,clean,automatic,sedan,red,ct,41.915593,-72.61482
hartford,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,ct,41.76,-72.68
hartford,1988,2009,mazda,mazda3,,213708,clean,automatic,sedan,red,ct,41.915593,-72.61482
hartford,5495,2013,mazda,mazda3,good,208000,clean,manual,sedan,red,ct,41.58507,-71.94037
hartford,1988,2009,mazda,mazda3,,213708,clean,automatic,sedan,red,ct,41.915593,-72.61482
hartford,1988,2009,mazda,mazda3,,213708,clean,automatic,sedan,red,ct,41.915593,-72.61482
hartford,13699,2017,mazda,mazda3 4-door,good,67137,clean,automatic,other,black,ct,,
new haven,8995,2012,mazda,3,good,86300,clean,manual,hatchback,grey,ct,41.4202,-73.1296
new haven,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,ct,41.31,-72.92
new haven,3500,2007,mazda,3,,155000,clean,automatic,,silver,ct,41.46,-72.8222
new haven,10950,2014,mazda,mazda3,,84639,clean,automatic,hatchback,red,ct,41.552532,-72.999092
new haven,15590,2015,mazda,mazda3 i sv sedan 4d,good,51321,clean,other,sedan,brown,ct,41.31,-72.92
new haven,5995,2010,mazda,mazda3,,107100,clean,manual,sedan,grey,ct,41.512139,-73.021803
northwest CT,5400,2013,mazda,mazda3,,86000,clean,automatic,,,ct,41.5603,-73.7939
northwest CT,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,ct,41.81,-72.9
washington DC,4495,2009,mazda,3,excellent,157300,clean,automatic,sedan,silver,dc,38.9814,-77.4723
washington DC,18590,2014,mazda,mazda3 s grand touring,good,42371,clean,other,sedan,silver,dc,38.87,-77.1
washington DC,19990,2018,mazda,mazda3 touring hatchback,good,14063,clean,other,hatchback,blue,dc,38.89,-77.03
washington DC,3800,2007,mazda,3,good,137950,clean,automatic,sedan,orange,dc,38.928,-77.2649
washington DC,17990,2016,mazda,mazda3 i touring sedan 4d,good,24124,clean,other,sedan,brown,dc,38.89,-77.03
washington DC,5000,2006,mazda,3,good,110000,clean,automatic,,black,dc,39.04,-77.0444
washington DC,14495,2012,mazda,mazda3,,96507,clean,manual,hatchback,white,dc,38.50942,-77.3709
washington DC,14495,2012,mazda,mazda3,,96507,clean,manual,hatchback,white,dc,38.50942,-77.3709
washington DC,12871,2015,mazda,mazda3,,42182,clean,automatic,sedan,custom,dc,38.986137,-77.455694
washington DC,7750,2014,mazda,3,good,96000,clean,automatic,sedan,blue,dc,38.9814,-77.4723
washington DC,3695,2007,mazda,3,excellent,150000,clean,automatic,sedan,white,dc,39.1119,-76.8414
washington DC,8950,2015,mazda,mazda3,,117089,clean,automatic,sedan,blue,dc,38.8976,-77.5092
washington DC,4995,2010,mazda,mazda3,,160315,clean,automatic,sedan,black,dc,39.06441,-77.603965
washington DC,10800,2015,mazda,3,excellent,79000,clean,automatic,,,dc,38.676,-77.3163
washington DC,15590,2014,mazda,mazda3 i grand touring,good,76880,clean,manual,hatchback,,dc,38.87,-77.1
delaware,3995,2012,mazda,mazda3,good,164211,clean,automatic,sedan,grey,de,39.937155,-75.088194
delaware,6995,2009,mazda,3s touring,excellent,127693,clean,automatic,,silver,de,38.548302,-75.237097
delaware,7600,2014,mazda,3 skyactiv,excellent,107000,clean,automatic,sedan,grey,de,39.7994,-75.5317
delaware,16495,2016,mazda,mazda3,good,82960,clean,automatic,hatchback,blue,de,38.72573,-75.58994
delaware,7600,2014,mazda,3 skyactiv,excellent,107000,clean,automatic,sedan,grey,de,39.7994,-75.5317
delaware,7600,2014,mazda,3 skyactiv,excellent,107000,clean,automatic,sedan,grey,de,39.7994,-75.5317
delaware,5000,2012,mazda,3,like new,118500,clean,automatic,,,de,39.1605,-75.5974
delaware,5000,2012,mazda,3,like new,118500,clean,automatic,,,de,39.1605,-75.5974
daytona beach,5999,2011,mazda,3,good,96408,clean,manual,hatchback,grey,fl,29.462886,-81.256514
daytona beach,5900,2011,mazda,3,,112000,clean,automatic,,,fl,29.16,-81.0269
florida keys,15990,2014,mazda,mazda3 i sv sedan 4d,good,31866,clean,automatic,sedan,,fl,25.08,-80.44
ft myers / SW florida,4500,2010,mazda,3,good,154800,clean,manual,hatchback,silver,fl,26.3304,-81.5871
ft myers / SW florida,15590,2014,mazda,mazda3 i grand touring,good,76880,clean,manual,hatchback,,fl,26.63,-81.85
ft myers / SW florida,10991,2016,mazda,mazda3,,93941,clean,automatic,sedan,silver,fl,26.571661,-81.877633
ft myers / SW florida,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,fl,26.14,-81.79
ft myers / SW florida,17990,2017,mazda,mazda3 touring 2.5,good,44997,clean,other,hatchback,,fl,26.63,-81.85
ft myers / SW florida,16590,2015,mazda,mazda3 i touring hatchback,good,31330,clean,other,hatchback,blue,fl,26.63,-81.85
ft myers / SW florida,4999,2007,mazda,3,excellent,123000,clean,automatic,sedan,grey,fl,26.139453,-81.769177
ft myers / SW florida,21590,2018,mazda,mazda3 grand touring sedan,good,39607,clean,other,sedan,black,fl,26.63,-81.85
jacksonville,13400,2018,mazda,3,like new,50000,clean,automatic,hatchback,grey,fl,30.2866,-81.503
jacksonville,16590,2016,mazda,mazda3 i sport hatchback,good,48252,clean,other,hatchback,black,fl,30.33,-81.65
jacksonville,13995,2018,mazda,mazda3,,25450,clean,automatic,sedan,,fl,30.348,-81.5882
jacksonville,6500,2014,mazda,3,like new,167549,clean,automatic,sedan,red,fl,29.8285,-81.3237
jacksonville,6700,2010,mazda,3 i touring,excellent,110272,clean,automatic,sedan,grey,fl,30.2787,-81.5831
lakeland,800,2009,mazda,3,fair,264000,clean,automatic,sedan,,fl,28.0381,-81.9392
lakeland,4000,2008,mazda,3,good,166399,clean,automatic,sedan,black,fl,27.9729,-81.8931
lakeland,15590,2014,mazda,mazda3 i grand touring,good,76880,clean,manual,hatchback,,fl,28.04,-81.96
ocala,13999,2017,mazda,3,excellent,127944,clean,automatic,hatchback,red,fl,28.899361,-82.374053
ocala,1200,2007,mazda,3,good,100000,clean,automatic,hatchback,silver,fl,28.9782,-81.8932
ocala,11999,2013,mazda,mazda3,good,94067,clean,automatic,hatchback,grey,fl,28.647059,-81.352268
ocala,11999,2015,mazda,3 grand touring,excellent,96445,clean,automatic,sedan,grey,fl,28.899361,-82.374053
ocala,6500,2014,mazda,3,like new,167549,clean,automatic,sedan,red,fl,28.9341,-81.9599
okaloosa / walton,14990,2017,mazda,3 touring,like new,46431,clean,automatic,sedan,grey,fl,30.40959,-86.84216
okaloosa / walton,14990,2017,mazda,3 touring,like new,46431,clean,automatic,sedan,grey,fl,30.40959,-86.84216
orlando,3900,2010,mazda,3,good,120000,clean,automatic,sedan,black,fl,28.4871,-81.4082
orlando,5300,2008,mazda,3,good,123000,clean,automatic,hatchback,grey,fl,28.6354,-81.4888
orlando,3990,2010,mazda,mazda3,excellent,153353,clean,manual,sedan,blue,fl,28.480227,-81.295559
orlando,2400,2006,mazda,3,,137000,clean,manual,,,fl,28.5302,-81.4045
orlando,18990,2018,mazda,mazda3 touring sedan 4d,good,18553,clean,other,sedan,white,fl,28.5,-81.37
orlando,5300,2008,mazda,3,good,123000,clean,automatic,hatchback,grey,fl,28.6354,-81.4888
orlando,13999,2017,mazda,3,excellent,127944,clean,automatic,hatchback,red,fl,28.899361,-82.374053
orlando,6500,2014,mazda,3,excellent,167874,clean,automatic,sedan,red,fl,28.549966,-81.391525
orlando,3995,2012,mazda,mazda3,,149366,clean,manual,sedan,green,fl,28.478567,-81.396692
pensacola,4999,2007,mazda,3,,41009,clean,automatic,hatchback,silver,fl,30.401616,-86.989304
sarasota-bradenton,7500,2007,mazda,mazda3,excellent,162000,clean,automatic,sedan,grey,fl,27.2866,-82.477
sarasota-bradenton,17990,2017,mazda,mazda3 touring 2.5,good,44997,clean,other,hatchback,,fl,27.33,-82.54
sarasota-bradenton,17995,2018,mazda,mazda3,,16416,clean,automatic,hatchback,red,fl,27.266027,-82.516651
south florida,8500,2015,mazda,3 i sport,like new,79000,clean,automatic,sedan,grey,fl,25.7341,-80.4068
south florida,1000,2007,mazda,3,good,190000,clean,automatic,,red,fl,25.8521,-80.1821
south florida,10985,2017,mazda,3,,67000,clean,automatic,,,fl,26.2785,-80.1157
south florida,6995,2012,mazda,mazda3,excellent,121464,clean,automatic,sedan,grey,fl,26.093111,-80.142651
south florida,4700,2011,mazda,3,,150000,clean,manual,,,fl,25.991502,-80.249891
south florida,6350,2011,mazda,3,excellent,91800,rebuilt,automatic,,grey,fl,25.8301,-80.2926
south florida,8500,2015,mazda,3 i sport,like new,79000,clean,automatic,sedan,grey,fl,25.7341,-80.4068
south florida,13550,2017,mazda,mazda3,excellent,36220,clean,automatic,hatchback,grey,fl,26.095265,-80.201169
south florida,5450,2013,mazda,mazda3,like new,122052,clean,automatic,sedan,black,fl,26.095265,-80.201169
south florida,7500,2011,mazda,3,excellent,81000,clean,automatic,sedan,grey,fl,26.251053,-80.227747
south florida,3000,2006,mazda,3 hatchback,good,166975,clean,automatic,hatchback,red,fl,25.9924,-80.4089
south florida,16990,2015,mazda,mazda3 s grand touring,good,50811,clean,other,sedan,red,fl,26.74,-80.12
south florida,1300,2005,mazda,3,good,138725,rebuilt,automatic,sedan,black,fl,25.910575,-80.308213
south florida,6995,2012,mazda,mazda3,excellent,121464,clean,automatic,sedan,grey,fl,26.093111,-80.142651
south florida,6995,2012,mazda,mazda3,excellent,91070,clean,automatic,sedan,black,fl,26.093111,-80.142651
south florida,10985,2015,mazda,3,,38000,clean,automatic,,,fl,26.2785,-80.1157
south florida,9299,2018,mazda,mazda3,excellent,114255,,automatic,sedan,,fl,25.992692,-80.142182
south florida,15990,2014,mazda,mazda3 i sv sedan 4d,good,31866,clean,automatic,sedan,,fl,25.77,-80.2
south florida,1999,2018,mazda,3,like new,80273,clean,automatic,,silver,fl,25.822492,-80.316925
south florida,6995,2012,mazda,mazda3,excellent,91070,clean,automatic,sedan,black,fl,26.093111,-80.142651
space coast,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,fl,28.17,-80.6
space coast,2600,2014,mazda,3,,1,clean,automatic,,,fl,28.0691,-80.62
space coast,2700,2014,mazda,3,,180000,clean,automatic,,,fl,28.0691,-80.62
tallahassee,2995,2010,mazda,3,,151000,clean,automatic,hatchback,grey,fl,30.375956,-84.292534
tallahassee,2995,2010,mazda,3,,151000,clean,automatic,hatchback,grey,fl,30.375956,-84.292534
tallahassee,4500,2013,mazda,3,,147000,clean,automatic,,,fl,30.3991,-84.3298
tallahassee,2995,2010,mazda,3,,151000,clean,automatic,hatchback,grey,fl,30.375956,-84.292534
tampa bay area,7995,2014,mazda,mazda3,,155560,clean,manual,hatchback,black,fl,27.999033,-82.459702
tampa bay area,6500,2008,mazda,3s,good,107500,clean,automatic,sedan,,fl,27.870945,-82.735065
tampa bay area,2500,2007,mazda,3,good,98503,clean,automatic,hatchback,custom,fl,27.817,-82.6264
tampa bay area,5500,2005,mazda,3,excellent,92705,clean,manual,hatchback,white,fl,27.8802,-82.7534
tampa bay area,12450,2016,mazda,mazda3,,58068,clean,automatic,sedan,blue,fl,27.82146,-82.70887
tampa bay area,16990,2018,mazda,mazda3 touring sedan 4d,good,42960,clean,other,sedan,black,fl,28.44,-82.56
tampa bay area,9999,2013,mazda,3,excellent,56677,clean,automatic,sedan,black,fl,28.193085,-82.399178
tampa bay area,7995,2014,mazda,mazda3,,155560,clean,manual,hatchback,black,fl,27.999033,-82.459702
tampa bay area,12450,2016,mazda,mazda3,,58068,clean,automatic,sedan,blue,fl,27.82146,-82.70887
tampa bay area,18990,2018,mazda,mazda3 touring sedan 4d,good,18553,clean,other,sedan,white,fl,27.9,-82.78
tampa bay area,12795,2016,mazda,mazda3,,40611,clean,automatic,sedan,black,fl,28.004724,-82.506088
tampa bay area,3995,2008,mazda,3,excellent,144763,clean,automatic,sedan,silver,fl,28.039807,-82.520643
tampa bay area,6695,2008,mazda,mazda3,,96983,clean,manual,wagon,blue,fl,28.577393,-82.331867
tampa bay area,5900,2012,mazda,mazda3 gt,good,124802,rebuilt,automatic,hatchback,grey,fl,27.854905,-82.728768
tampa bay area,15590,2014,mazda,mazda3 i grand touring,good,76880,clean,manual,hatchback,,fl,28.36,-82.19
tampa bay area,13999,2017,mazda,3,excellent,127944,clean,automatic,hatchback,red,fl,28.899361,-82.374053
tampa bay area,5950,2012,mazda,3,,93000,clean,automatic,sedan,grey,fl,27.8893,-82.728767
tampa bay area,6500,2008,mazda,3s,good,107500,clean,automatic,sedan,,fl,27.870945,-82.735065
tampa bay area,7995,2014,mazda,mazda3,,155560,clean,manual,hatchback,black,fl,27.999033,-82.459702
tampa bay area,18590,2018,mazda,mazda3 touring hatchback,good,13796,clean,other,hatchback,red,fl,27.99,-82.27
tampa bay area,5900,2012,mazda,mazda3 gt,good,124802,rebuilt,automatic,hatchback,grey,fl,27.854905,-82.728768
treasure coast,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,fl,33.7865,-84.4454
treasure coast,9985,2015,mazda,3,,117000,clean,automatic,,,fl,26.260826,-80.146554
athens,4850,2010,mazda,3,,150255,clean,automatic,,,ga,34.1062,-83.5708
atlanta,0,2011,mazda,mazda3,excellent,,clean,automatic,sedan,,ga,33.857,-84.216
atlanta,17000,2018,mazda,3,excellent,33000,clean,automatic,hatchback,black,ga,33.6823,-84.161
atlanta,21590,2019,mazda,mazda3 preferred sedan 4d,good,13167,clean,other,sedan,white,ga,33.71,-84.53
atlanta,2500,2013,mazda,3,,117000,clean,automatic,,,ga,33.857,-84.216
atlanta,3895,2009,mazda,3,good,117500,clean,automatic,sedan,silver,ga,34.0133,-84.4955
atlanta,19990,2018,mazda,mazda3 touring sedan 4d,good,16524,clean,other,sedan,black,ga,33.7,-84.38
atlanta,6999,2014,mazda,3 skyactive,excellent,111000,clean,automatic,hatchback,,ga,33.8901,-83.9632
atlanta,20590,2017,mazda,mazda3 grand touring sedan,good,4317,clean,other,sedan,red,ga,33.75,-84.39
atlanta,13992,2017,mazda,mazda3,,61240,clean,automatic,sedan,blue,ga,33.925711,-84.541608
columbus,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,ga,32.51,-84.87
savannah / hinesville,8900,2012,mazda,mazda3,,89000,clean,automatic,,black,ga,32.1082,-81.1746
hawaii,219,2017,mazda,mazda3 4-door sport auto,,19552,clean,automatic,sedan,,hi,21.328284,-157.871254
hawaii,12988,2014,mazda,mazda3,,76517,clean,automatic,,blue,hi,21.377105,-158.023701
hawaii,9995,2014,mazda,mazda3,excellent,78020,clean,automatic,,blue,hi,21.4947,-158.0336
hawaii,103,2010,mazda,mazda3 4dr sdn auto i spo,,80724,clean,manual,sedan,,hi,21.335092,-157.903025
hawaii,1000,2003,mazda,3,,128617,rebuilt,automatic,,,hi,21.3453,-158.087
hawaii,3500,2007,mazda,3,good,157000,clean,manual,,silver,hi,20.87071,-156.521498
hawaii,12999,2013,mazda,3,,10007,clean,automatic,sedan,white,hi,21.344826,-157.897735
hawaii,24988,2019,mazda,3,,6517,clean,automatic,,,hi,21.3488,-157.8759
hawaii,600,2005,mazda,3,fair,201400,clean,automatic,sedan,white,hi,20.8469,-156.3327
hawaii,7400,2010,mazda,mazda3,good,92830,clean,automatic,hatchback,white,hi,21.3179,-157.8521
hawaii,13000,2014,mazda,3 touring,,49518,clean,automatic,,,hi,21.3982,-158.0124
hawaii,14000,2014,mazda,3,,53880,clean,automatic,,,hi,21.3982,-158.0124
hawaii,18595,2017,mazda,mazda3 4-door,,14271,clean,automatic,sedan,grey,hi,21.334986,-157.903554
hawaii,8500,2011,mazda,3,,85162,clean,automatic,,,hi,21.299603,-157.83806
hawaii,12999,2014,mazda,mazda3 hatchback,excellent,52896,clean,manual,hatchback,grey,hi,21.344826,-157.897735
hawaii,103,2010,mazda,mazda3,,80724,clean,manual,sedan,,hi,21.335092,-157.903025
boise,6995,2009,mazda,mazda3,good,134250,clean,automatic,sedan,silver,id,44.0655,-116.9313
