id,price,year,odometer
7305963643,5990,2014,108682
7305856027,9995,2017,82420
7304758733,7790,2015,104220
7304255280,7995,2009,65722
7303062198,8600,2013,110600
7301808762,3100,2003,183818
7302218423,3000,2009,199000
7314496658,3300,2010,187429
7314366755,17999,2017,25970
7314366445,19798,2018,37199
7313459282,5700,2007,136000
7313048856,5490,2013,133000
7313020534,5400,2009,126757
7310465187,6400,2015,134000
7309351128,4450,2005,165141
7307443583,7490,2009,83000
7305884099,8500,2014,83181
7305742168,0,2019,30278
7305741682,15999,2018,14184
7303349653,5400,2009,126757
7302838218,0,2017,40551
7316420847,16500,2015,62200
7316069538,37500,2019,19000
7315648228,3500,1999,137000
7312649793,17999,2019,16343
7311153346,2000,2003,187169
7316480733,6200,2013,74169
7316427158,2000,2003,98406
7311947667,8900,2013,35000
7308389104,3900,2009,149400
7309035495,15000,2013,91000
7317067458,16299,2017,26380
7316882387,1450,2009,164875
7316814893,4700,2007,200093
7316702391,7995,2006,121888
7316602136,10900,2017,82024
7316585797,11999,2012,83000
7316540825,3490,2004,138000
7316402620,3699,2001,148725
7316355563,8995,2016,86639
7316310819,16900,2018,14000
7316263400,8500,2015,115000
7312635646,4200,2008,125000
7312170478,6000,2012,132500
7307255482,3900,2006,156126
7302144899,5500,2007,90000
7317021876,2400,2007,160000
7317004336,42900,2020,29850
7314160275,7500,2013,150597
7313898191,10995,2016,90460
7304938341,8999,2011,90188
7301753418,3850,2009,126687
7309181634,6800,2009,105382
7316533916,3500,2008,120754
7316165176,14500,2018,62686
7314919047,14500,2018,62686
7313809188,12995,2013,88014
7313537945,5750,2006,111585
7311519163,7943,2009,99500
7310817940,11987,2013,73377
7310605326,7800,2011,157900
7308018432,5750,2006,111585
7305866690,17695,2018,31888
7315838147,8000,2012,100633
7312551004,4200,2008,134000
7312492478,5900,2011,174900
7304440907,18000,2014,104000
7314695938,4595,2009,183323
7313806696,12995,2013,88014
7312574163,20000,2018,62400
7311514874,7943,2009,99500
7310820681,11987,2013,73377
7309626841,4995,2013,145770
7309625753,4595,2009,183323
7307151680,9900,2015,145841
7303225100,4995,2013,145770
7301685763,19995,2015,60000
7313855470,4800,2011,168000
7309659065,4500,2011,155000
7311014105,9995,2012,148592
7308812890,5975,2013,87501
7308386949,4475,2005,115098
7303242974,8450,2013,99450
7316532383,25500,2018,56500
7314737309,13440,2017,56006
7314641314,8200,2013,128000
7312932091,4899,2008,150560
7307358526,5300,2012,119000
7305867303,17695,2018,31888
7303899829,13440,2017,56006
7316367330,30000,2018,32475
7315593825,8000,2013,91500
7315074772,6900,2011,165572
7313480033,12000,2016,67053
7313477348,11000,2014,120759
7313391309,12000,2015,109090
7313082489,16995,2017,17625
7311929641,6900,2011,165572
7311340499,5400,2009,139689
7309606715,3000,2005,173000
7309242991,4950,2007,130889
7308579650,7500,2014,123480
7306155653,12000,2016,67053
7306154051,11000,2014,120759
7305867002,17695,2018,31888
7305598020,9499,2013,121000
7302099169,12000,2016,67053
7301851885,8500,2013,49589
7316782793,20699,2018,74046
7316621712,10500,2016,4750
7316370757,30000,2018,32475
7316320617,7495,2008,118000
7315559246,7800,2012,139000
7315473686,7995,2017,31691
7313861532,4800,2011,168000
7313493494,9995,2017,80762
7312464533,189,2021,15
7312464283,199,2021,18
7312464037,169,2020,16
7312463808,149,2021,15
7312463571,159,2021,14
7312463281,0,2020,10
7311561620,8700,2017,44535
7311025619,9995,2012,148512
7310361960,12495,2017,53588
7309242616,4950,2007,130889
7309168410,4995,2009,93476
7309167439,12995,2014,47605
7308812295,5975,2013,87501
7308395608,4475,2005,115098
7307691212,8000,2012,132000
7307270697,1750,2004,128000
7310326762,750,2009,126000
7301864274,6500,2016,122300
7302730739,4400,2009,152000
7316340872,2500,2007,104200
7312825333,7995,2011,170000
7312724489,7995,2011,150000
7305866227,17695,2018,31888
7305209677,6200,2016,92000
7316873701,11999,2015,93752
7307387666,11999,2014,122216
7306692948,7999,2013,110090
7306690733,10999,2014,129170
